Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Age_conv,Employed_years
5088181,F,N,N,0,180000.0,Working,Incomplete higher,Widow,House / apartment,-19629.0,-1897,1,1,1,0,Core staff,1,0,53.778082191780825,-5.197260273972603
5093248,F,N,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-11914.0,-2980,1,0,0,0,Sales staff,2,0,32.64109589041096,-8.164383561643836
5112738,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-18335.0,-2796,1,0,0,0,Drivers,2,0,50.23287671232877,-7.66027397260274
5069007,M,Y,Y,0,337500.0,Working,Higher education,Married,With parents,-10622.0,-1175,1,0,0,0,Laborers,2,0,29.101369863013698,-3.219178082191781
5113801,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,-12790.0,-3329,1,0,0,1,Core staff,3,0,35.04109589041096,-9.12054794520548
5054733,F,N,N,1,157500.0,Commercial associate,Higher education,Married,House / apartment,-11042.0,-1581,1,0,0,0,High skill tech staff,3,0,30.252054794520546,-4.331506849315068
5050482,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18698.0,-10758,1,0,0,0,Laborers,2,0,51.227397260273975,-29.473972602739725
5142691,M,Y,N,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-14038.0,-6558,1,1,1,0,Core staff,4,0,38.46027397260274,-17.96712328767123
5067696,M,Y,Y,0,450000.0,Working,Higher education,Married,House / apartment,-19087.0,-4434,1,0,1,0,Managers,2,0,52.293150684931504,-12.147945205479452
5105577,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-12024.0,-210,1,1,1,0,Sales staff,2,0,32.942465753424656,-0.5753424657534246
5033714,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13782.0,-3032,1,1,1,0,Security staff,3,0,37.75890410958904,-8.306849315068494
5045798,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,-9242.0,-139,1,0,0,0,Accountants,2,0,25.32054794520548,-0.38082191780821917
5066915,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,-11089.0,-1467,1,0,0,0,Laborers,2,0,30.38082191780822,-4.019178082191781
5088853,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-11353.0,-2316,1,0,0,1,Accountants,2,0,31.104109589041094,-6.345205479452055
5142752,F,N,N,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17876.0,-377,1,1,1,0,Private service staff,1,0,48.97534246575343,-1.0328767123287672
5116056,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-17803.0,-10762,1,0,0,0,Accountants,2,0,48.775342465753425,-29.484931506849314
5143025,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,-11768.0,-622,1,1,1,0,Laborers,2,0,32.24109589041096,-1.704109589041096
5091549,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12309.0,-2788,1,0,1,0,Laborers,2,0,33.723287671232875,-7.638356164383562
5142248,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-19826.0,-2340,1,0,0,0,Private service staff,2,0,54.31780821917808,-6.410958904109589
5068262,F,N,N,2,157500.0,State servant,Higher education,Married,House / apartment,-12636.0,-5345,1,0,0,0,Medicine staff,4,0,34.61917808219178,-14.643835616438356
5100010,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-16040.342070773264,-918,1,1,1,0,Laborers,2,0,43.94614265965278,-2.515068493150685
5068843,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-22751.0,-4219,1,1,1,0,Secretaries,1,0,62.33150684931507,-11.558904109589042
5105715,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13856.0,-3010,1,0,0,0,Laborers,2,0,37.961643835616435,-8.246575342465754
5145964,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-15436.0,-3476,1,0,0,0,Sales staff,4,0,42.29041095890411,-9.523287671232877
5089658,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16378.0,-370,1,1,0,0,Core staff,1,0,44.87123287671233,-1.0136986301369864
5068233,M,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-13885.0,-232,1,0,0,0,Laborers,3,0,38.04109589041096,-0.6356164383561644
5113259,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,-11770.0,-285,1,0,0,0,Sales staff,1,0,32.24657534246575,-0.7808219178082192
5052622,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15988.0,-1994,1,0,1,0,High skill tech staff,3,0,43.8027397260274,-5.463013698630137
5058408,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,-12843.0,-2609,1,0,0,0,Managers,2,0,35.18630136986302,-7.147945205479452
5068324,F,N,Y,0,171000.0,Working,Higher education,Married,House / apartment,-18348.0,-3853,1,0,0,0,High skill tech staff,2,0,50.26849315068493,-10.556164383561644
5137365,M,Y,N,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,-14479.0,-1022,1,0,1,0,Drivers,2,0,39.66849315068493,-2.8
5068238,F,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-11268.0,-2545,1,1,1,0,Laborers,2,0,30.87123287671233,-6.972602739726027
5125510,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14952.0,-104,1,0,1,0,Security staff,3,0,40.964383561643835,-0.28493150684931506
5113401,M,Y,Y,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10837.0,-588,1,0,0,1,Sales staff,1,0,29.69041095890411,-1.610958904109589
5010202,M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,-9981.0,-1866,1,0,0,1,Laborers,2,0,27.345205479452055,-5.112328767123287
5143175,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17473.0,-2631,1,0,0,0,Managers,1,0,47.87123287671233,-7.208219178082191
5041739,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12585.0,-367,1,0,0,0,Sales staff,3,0,34.47945205479452,-1.0054794520547945
5048217,M,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12250.0,-857,1,0,0,0,Laborers,3,0,33.56164383561644,-2.347945205479452
5091382,F,Y,Y,2,216000.0,Working,Higher education,Married,House / apartment,-12757.0,-4887,1,0,0,0,Core staff,4,0,34.95068493150685,-13.389041095890411
5009918,F,N,Y,2,99000.0,Commercial associate,Higher education,Married,House / apartment,-12752.0,-433,1,0,1,0,Accountants,4,0,34.93698630136986,-1.1863013698630136
5091406,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17579.0,-1904,1,1,0,0,Laborers,1,0,48.16164383561644,-5.2164383561643834
5023816,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-17002.0,-803,1,1,1,0,Managers,3,0,46.58082191780822,-2.2
5126562,F,N,N,0,450000.0,Working,Higher education,Married,House / apartment,-11082.0,-3361,1,0,0,0,Sales staff,2,0,30.361643835616437,-9.208219178082192
5054775,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-21362.0,-1520,1,0,0,0,Laborers,2,0,58.52602739726027,-4.164383561643835
5094926,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12175.0,-1463,1,1,0,0,Core staff,2,0,33.35616438356164,-4.008219178082192
5125462,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18394.0,-5155,1,0,0,0,Laborers,3,0,50.394520547945206,-14.123287671232877
5114240,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-16723.0,-712,1,1,0,0,Managers,2,0,45.81643835616438,-1.9506849315068493
5068367,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-14084.0,-3246,1,0,0,0,Laborers,3,0,38.586301369863016,-8.893150684931507
5051120,M,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-12725.0,-5006,1,0,0,0,Core staff,2,0,34.863013698630134,-13.715068493150685
5067506,M,N,Y,0,180000.0,Working,Lower secondary,Civil marriage,House / apartment,-13024.0,-2191,1,0,0,0,Managers,2,0,35.68219178082192,-6.002739726027397
5118441,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,-16138.0,-431,1,1,0,0,Sales staff,3,0,44.21369863013699,-1.180821917808219
5054343,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20641.0,-1064,1,0,1,0,Sales staff,2,0,56.55068493150685,-2.915068493150685
5009000,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-9927.0,-828,1,0,0,0,Drivers,2,0,27.197260273972603,-2.2684931506849315
5090302,F,N,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17427.0,-4874,1,0,0,1,Sales staff,2,0,47.74520547945205,-13.353424657534246
5067299,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9149.0,-1217,1,0,0,1,Laborers,1,0,25.065753424657533,-3.334246575342466
5067729,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10288.0,-2616,1,1,1,0,Managers,3,0,28.186301369863013,-7.167123287671233
5010795,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-13941.0,-5334,1,1,1,0,Medicine staff,2,0,38.1945205479452,-14.613698630136986
5068310,M,N,Y,1,198000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9649.0,-140,1,0,0,0,Managers,2,0,26.435616438356163,-0.3835616438356164
5087880,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,-21967.0,-5215,1,0,0,1,Core staff,2,0,60.18356164383562,-14.287671232876713
5125172,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15023.0,-438,1,0,0,0,Laborers,2,0,41.15890410958904,-1.2
5118580,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13052.0,-1741,1,0,0,0,Laborers,2,0,35.75890410958904,-4.76986301369863
5045070,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10344.0,-2533,1,0,0,0,Laborers,2,0,28.339726027397262,-6.93972602739726
5021968,F,N,N,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,-11720.0,-1191,1,0,0,0,Sales staff,3,0,32.10958904109589,-3.263013698630137
5028858,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13867.0,-3095,1,0,0,0,Laborers,3,0,37.99178082191781,-8.479452054794521
5067182,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,-11432.0,-820,1,1,0,0,Core staff,2,0,31.32054794520548,-2.2465753424657535
5112652,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,With parents,-16182.0,-2827,1,1,1,0,Cooking staff,2,0,44.33424657534247,-7.745205479452054
5115523,F,N,Y,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13020.0,-3693,1,0,0,0,Core staff,5,0,35.67123287671233,-10.117808219178082
5079127,M,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,-11944.0,-2262,1,0,0,0,Laborers,2,0,32.723287671232875,-6.197260273972603
5088689,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18719.0,-1473,1,1,1,0,Laborers,3,0,51.28493150684932,-4.035616438356165
5132784,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8854.0,-195,1,1,0,0,Laborers,1,0,24.257534246575343,-0.5342465753424658
5065477,M,N,N,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-13574.0,-109,1,0,0,0,Laborers,3,0,37.18904109589041,-0.29863013698630136
5024096,F,Y,N,0,126000.0,State servant,Incomplete higher,Single / not married,House / apartment,-11978.0,-5206,1,1,0,0,Core staff,1,0,32.81643835616438,-14.263013698630138
5033520,F,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-12559.0,-5862,1,0,1,0,Medicine staff,5,0,34.40821917808219,-16.06027397260274
5028612,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-10681.0,-2152,1,0,1,0,Sales staff,1,0,29.263013698630136,-5.895890410958904
5100133,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-13955.0,-1891,1,0,0,0,Drivers,4,0,38.23287671232877,-5.1808219178082195
5096856,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17975.0,-3476,1,0,0,0,Drivers,2,0,49.24657534246575,-9.523287671232877
5033447,F,Y,N,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-10828.0,-657,1,0,0,0,Core staff,2,0,29.665753424657535,-1.8
5090942,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13336.0,-1436,1,0,0,0,Low-skill Laborers,2,0,36.536986301369865,-3.9342465753424656
5125816,F,Y,N,0,450000.0,Pensioner,Higher education,Married,House / apartment,-19783.0,-5521,1,1,1,0,Managers,2,0,54.2,-15.126027397260273
5149946,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-22228.0,-686,1,1,1,0,High skill tech staff,2,0,60.8986301369863,-1.8794520547945206
5024049,F,Y,Y,1,144000.0,Working,Higher education,Married,House / apartment,-12903.0,-2924,1,0,0,0,Accountants,3,0,35.35068493150685,-8.01095890410959
5117065,F,N,Y,2,225000.0,Working,Higher education,Married,House / apartment,-16040.342070773264,-1648,1,1,1,0,Accountants,4,0,43.94614265965278,-4.515068493150685
5118268,M,Y,N,1,360000.0,State servant,Secondary / secondary special,Married,House / apartment,-11294.0,-3536,1,0,1,0,Drivers,3,0,30.942465753424656,-9.687671232876712
5028645,F,N,Y,0,166500.0,Commercial associate,Higher education,Married,House / apartment,-11957.0,-2182,1,0,0,0,Managers,2,0,32.75890410958904,-5.978082191780822
5023655,F,N,N,0,225000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-10229.0,-1209,1,0,0,0,Accountants,1,0,28.024657534246575,-3.3123287671232875
5115992,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,-13174.0,-2477,1,0,0,0,Managers,4,0,36.09315068493151,-6.786301369863014
5118219,M,Y,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15292.0,-645,1,1,1,0,Drivers,2,0,41.895890410958906,-1.7671232876712328
